ProblemId,Map,Episode,Iteration,Action,Done,Reward,CumulativeReward,PrevLocationX,PrevLocationY,NewLocationX,NewLocationY
4,8x8-base,1,1,right,True,0.0,0,0,4,0,5
4,8x8-base,2,1,down,False,0.0,0,0,4,0,3
4,8x8-base,2,2,right,False,0.0,0,0,3,0,3
4,8x8-base,2,3,left,False,0.0,0,0,3,1,3
4,8x8-base,2,4,up,False,0.0,0,1,3,1,4
4,8x8-base,2,5,left,False,0.0,0,1,4,0,4
4,8x8-base,2,6,up,False,0.0,0,0,4,0,4
4,8x8-base,2,7,right,True,0.0,0,0,4,0,5
4,8x8-base,3,1,left,False,0.0,0,0,4,1,4
4,8x8-base,3,2,down,False,0.0,0,1,4,2,4
4,8x8-base,3,3,right,False,0.0,0,2,4,2,5
4,8x8-base,3,4,right,True,0.0,0,2,5,3,5
4,8x8-base,4,1,right,True,0.0,0,0,4,0,5
4,8x8-base,5,1,left,False,0.0,0,0,4,1,4
4,8x8-base,5,2,right,False,0.0,0,1,4,0,4
4,8x8-base,5,3,up,False,0.0,0,0,4,0,4
4,8x8-base,5,4,down,False,0.0,0,0,4,0,3
4,8x8-base,5,5,right,False,0.0,0,0,3,1,3
4,8x8-base,5,6,left,False,0.0,0,1,3,1,2
4,8x8-base,5,7,left,False,0.0,0,1,2,2,2
4,8x8-base,5,8,right,False,0.0,0,2,2,3,2
4,8x8-base,5,9,right,False,0.0,0,3,2,3,3
4,8x8-base,5,10,down,False,0.0,0,3,3,3,2
4,8x8-base,5,11,left,False,0.0,0,3,2,4,2
4,8x8-base,5,12,right,True,0.0,0,4,2,5,2
4,8x8-base,6,1,left,False,0.0,0,0,4,0,4
4,8x8-base,6,2,left,False,0.0,0,0,4,1,4
4,8x8-base,6,3,right,False,0.0,0,1,4,0,4
4,8x8-base,6,4,up,False,0.0,0,0,4,0,3
4,8x8-base,6,5,left,False,0.0,0,0,3,0,3
4,8x8-base,6,6,left,False,0.0,0,0,3,1,3
4,8x8-base,6,7,right,False,0.0,0,1,3,0,3
4,8x8-base,6,8,left,False,0.0,0,0,3,0,2
4,8x8-base,6,9,right,False,0.0,0,0,2,1,2
4,8x8-base,6,10,right,False,0.0,0,1,2,0,2
4,8x8-base,6,11,down,False,0.0,0,0,2,0,3
4,8x8-base,6,12,down,False,0.0,0,0,3,0,4
4,8x8-base,6,13,left,False,0.0,0,0,4,0,4
4,8x8-base,6,14,left,False,0.0,0,0,4,0,4
4,8x8-base,6,15,left,False,0.0,0,0,4,0,3
4,8x8-base,6,16,right,False,0.0,0,0,3,0,4
4,8x8-base,6,17,down,False,0.0,0,0,4,1,4
4,8x8-base,6,18,up,False,0.0,0,1,4,1,3
4,8x8-base,6,19,down,True,0.0,0,1,3,2,3
4,8x8-base,7,1,right,False,0.0,0,0,4,0,4
4,8x8-base,7,2,right,True,0.0,0,0,4,0,5
4,8x8-base,8,1,down,False,0.0,0,0,4,0,3
4,8x8-base,8,2,up,False,0.0,0,0,3,0,4
4,8x8-base,8,3,left,False,0.0,0,0,4,0,4
4,8x8-base,8,4,down,True,0.0,0,0,4,0,5
4,8x8-base,9,1,up,False,0.0,0,0,4,0,4
4,8x8-base,9,2,down,False,0.0,0,0,4,0,3
4,8x8-base,9,3,down,False,0.0,0,0,3,0,2
4,8x8-base,9,4,right,False,0.0,0,0,2,0,2
4,8x8-base,9,5,left,False,0.0,0,0,2,0,1
4,8x8-base,9,6,down,False,0.0,0,0,1,1,1
4,8x8-base,9,7,right,False,0.0,0,1,1,0,1
4,8x8-base,9,8,down,False,0.0,0,0,1,0,2
4,8x8-base,9,9,right,False,0.0,0,0,2,1,2
4,8x8-base,9,10,down,False,0.0,0,1,2,1,3
4,8x8-base,9,11,down,False,0.0,0,1,3,1,2
4,8x8-base,9,12,left,False,0.0,0,1,2,0,2
4,8x8-base,9,13,up,False,0.0,0,0,2,0,1
4,8x8-base,9,14,right,False,0.0,0,0,1,0,2
4,8x8-base,9,15,up,False,0.0,0,0,2,0,1
4,8x8-base,9,16,right,False,0.0,0,0,1,0,1
4,8x8-base,9,17,left,True,0.0,0,0,1,0,0
4,8x8-base,10,1,right,False,0.0,0,0,4,0,4
4,8x8-base,10,2,left,False,0.0,0,0,4,0,4
4,8x8-base,10,3,left,False,0.0,0,0,4,0,4
4,8x8-base,10,4,down,False,0.0,0,0,4,1,4
4,8x8-base,10,5,right,False,0.0,0,1,4,2,4
4,8x8-base,10,6,up,False,0.0,0,2,4,2,5
4,8x8-base,10,7,right,False,0.0,0,2,5,1,5
4,8x8-base,10,8,right,True,0.0,0,1,5,0,5
4,8x8-base,11,1,right,True,0.0,0,0,4,0,5
4,8x8-base,12,1,down,False,0.0,0,0,4,1,4
4,8x8-base,12,2,left,False,0.0,0,1,4,2,4
4,8x8-base,12,3,down,True,0.0,0,2,4,2,3
4,8x8-base,13,1,up,False,0.0,0,0,4,0,3
4,8x8-base,13,2,left,False,0.0,0,0,3,0,3
4,8x8-base,13,3,right,False,0.0,0,0,3,0,3
4,8x8-base,13,4,right,False,0.0,0,0,3,1,3
4,8x8-base,13,5,left,False,0.0,0,1,3,0,3
4,8x8-base,13,6,down,False,0.0,0,0,3,0,4
4,8x8-base,13,7,right,False,0.0,0,0,4,1,4
4,8x8-base,13,8,left,False,0.0,0,1,4,1,3
4,8x8-base,13,9,right,False,0.0,0,1,3,0,3
4,8x8-base,13,10,down,False,0.0,0,0,3,0,2
4,8x8-base,13,11,down,False,0.0,0,0,2,0,3
4,8x8-base,13,12,right,False,0.0,0,0,3,0,4
4,8x8-base,13,13,right,False,0.0,0,0,4,0,4
4,8x8-base,13,14,right,False,0.0,0,0,4,0,4
4,8x8-base,13,15,left,False,0.0,0,0,4,0,4
4,8x8-base,13,16,left,False,0.0,0,0,4,1,4
4,8x8-base,13,17,down,False,0.0,0,1,4,1,5
4,8x8-base,13,18,down,False,0.0,0,1,5,1,4
4,8x8-base,13,19,right,False,0.0,0,1,4,1,5
4,8x8-base,13,20,left,False,0.0,0,1,5,2,5
4,8x8-base,13,21,down,False,0.0,0,2,5,2,6
4,8x8-base,13,22,left,False,0.0,0,2,6,2,5
4,8x8-base,13,23,down,False,0.0,0,2,5,2,6
4,8x8-base,13,24,right,False,0.0,0,2,6,3,6
4,8x8-base,13,25,right,False,0.0,0,3,6,3,7
4,8x8-base,13,26,right,False,0.0,0,3,7,4,7
4,8x8-base,13,27,right,False,0.0,0,4,7,5,7
