ProblemId,Map,Episode,Iteration,Action,Done,Reward,CumulativeReward,PrevLocationX,PrevLocationY,NewLocationX,NewLocationY
2,8x8-base,1,1,right,False,0.0,0,0,2,1,2
2,8x8-base,1,2,right,False,0.0,0,1,2,0,2
2,8x8-base,1,3,up,False,0.0,0,0,2,0,3
2,8x8-base,1,4,right,False,0.0,0,0,3,0,4
2,8x8-base,1,5,up,True,0.0,0,0,4,0,5
2,8x8-base,2,1,left,False,0.0,0,0,2,0,2
2,8x8-base,2,2,down,False,0.0,0,0,2,1,2
2,8x8-base,2,3,right,False,0.0,0,1,2,2,2
2,8x8-base,2,4,up,True,0.0,0,2,2,2,3
2,8x8-base,3,1,right,False,0.0,0,0,2,0,3
2,8x8-base,3,2,left,False,0.0,0,0,3,1,3
2,8x8-base,3,3,up,False,0.0,0,1,3,1,4
2,8x8-base,3,4,up,False,0.0,0,1,4,0,4
2,8x8-base,3,5,up,False,0.0,0,0,4,0,4
2,8x8-base,3,6,up,False,0.0,0,0,4,0,4
2,8x8-base,3,7,up,False,0.0,0,0,4,0,4
2,8x8-base,3,8,right,False,0.0,0,0,4,0,4
2,8x8-base,3,9,down,False,0.0,0,0,4,0,3
2,8x8-base,3,10,left,False,0.0,0,0,3,1,3
2,8x8-base,3,11,down,True,0.0,0,1,3,2,3
2,8x8-base,4,1,down,False,0.0,0,0,2,0,3
2,8x8-base,4,2,right,False,0.0,0,0,3,0,4
2,8x8-base,4,3,up,False,0.0,0,0,4,0,3
2,8x8-base,4,4,down,False,0.0,0,0,3,1,3
2,8x8-base,4,5,down,False,0.0,0,1,3,1,2
2,8x8-base,4,6,right,False,0.0,0,1,2,0,2
2,8x8-base,4,7,left,False,0.0,0,0,2,0,1
2,8x8-base,4,8,down,True,0.0,0,0,1,0,0
2,8x8-base,5,1,left,False,0.0,0,0,2,0,2
2,8x8-base,5,2,up,False,0.0,0,0,2,0,2
2,8x8-base,5,3,up,False,0.0,0,0,2,0,3
2,8x8-base,5,4,up,False,0.0,0,0,3,0,2
2,8x8-base,5,5,left,False,0.0,0,0,2,1,2
2,8x8-base,5,6,right,False,0.0,0,1,2,0,2
2,8x8-base,5,7,down,False,0.0,0,0,2,1,2
2,8x8-base,5,8,right,False,0.0,0,1,2,1,3
2,8x8-base,5,9,right,True,0.0,0,1,3,2,3
2,8x8-base,6,1,down,False,0.0,0,0,2,0,3
2,8x8-base,6,2,up,False,0.0,0,0,3,0,4
2,8x8-base,6,3,left,False,0.0,0,0,4,0,3
2,8x8-base,6,4,right,False,0.0,0,0,3,1,3
2,8x8-base,6,5,up,False,0.0,0,1,3,1,4
2,8x8-base,6,6,up,False,0.0,0,1,4,0,4
2,8x8-base,6,7,up,False,0.0,0,0,4,0,4
2,8x8-base,6,8,down,True,0.0,0,0,4,0,5
2,8x8-base,7,1,left,False,0.0,0,0,2,0,2
2,8x8-base,7,2,down,False,0.0,0,0,2,0,3
2,8x8-base,7,3,up,False,0.0,0,0,3,0,3
2,8x8-base,7,4,right,False,0.0,0,0,3,0,4
2,8x8-base,7,5,right,True,0.0,0,0,4,0,5
2,8x8-base,8,1,right,False,0.0,0,0,2,0,2
2,8x8-base,8,2,down,False,0.0,0,0,2,0,3
2,8x8-base,8,3,up,False,0.0,0,0,3,0,2
2,8x8-base,8,4,right,False,0.0,0,0,2,0,2
2,8x8-base,8,5,down,False,0.0,0,0,2,1,2
2,8x8-base,8,6,down,False,0.0,0,1,2,1,1
2,8x8-base,8,7,up,False,0.0,0,1,1,1,0
2,8x8-base,8,8,up,False,0.0,0,1,0,1,1
2,8x8-base,8,9,right,False,0.0,0,1,1,2,1
2,8x8-base,8,10,left,False,0.0,0,2,1,2,0
2,8x8-base,8,11,right,False,0.0,0,2,0,3,0
2,8x8-base,8,12,right,False,0.0,0,3,0,3,1
2,8x8-base,8,13,left,False,0.0,0,3,1,4,1
2,8x8-base,8,14,down,False,0.0,0,4,1,4,0
2,8x8-base,8,15,down,False,0.0,0,4,0,4,0
2,8x8-base,8,16,right,False,0.0,0,4,0,3,0
2,8x8-base,8,17,left,False,0.0,0,3,0,3,0
2,8x8-base,8,18,left,False,0.0,0,3,0,2,0
2,8x8-base,8,19,right,False,0.0,0,2,0,3,0
2,8x8-base,8,20,up,False,0.0,0,3,0,3,0
2,8x8-base,8,21,down,False,0.0,0,3,0,3,1
2,8x8-base,8,22,down,False,0.0,0,3,1,3,0
2,8x8-base,8,23,up,False,0.0,0,3,0,2,0
2,8x8-base,8,24,right,False,0.0,0,2,0,3,0
2,8x8-base,8,25,down,False,0.0,0,3,0,3,0
2,8x8-base,8,26,down,False,0.0,0,3,0,4,0
2,8x8-base,8,27,down,False,0.0,0,4,0,4,0
2,8x8-base,8,28,up,False,0.0,0,4,0,4,1
2,8x8-base,8,29,left,False,0.0,0,4,1,4,0
2,8x8-base,8,30,up,False,0.0,0,4,0,4,1
2,8x8-base,8,31,down,True,0.0,0,4,1,5,1
2,8x8-base,9,1,down,False,0.0,0,0,2,0,1
2,8x8-base,9,2,down,False,0.0,0,0,1,0,2
2,8x8-base,9,3,left,False,0.0,0,0,2,0,1
2,8x8-base,9,4,left,False,0.0,0,0,1,1,1
2,8x8-base,9,5,right,False,0.0,0,1,1,0,1
2,8x8-base,9,6,down,False,0.0,0,0,1,0,2
2,8x8-base,9,7,right,False,0.0,0,0,2,1,2
2,8x8-base,9,8,down,False,0.0,0,1,2,2,2
2,8x8-base,9,9,up,True,0.0,0,2,2,2,3
2,8x8-base,10,1,left,False,0.0,0,0,2,0,2
2,8x8-base,10,2,left,False,0.0,0,0,2,0,1
2,8x8-base,10,3,left,False,0.0,0,0,1,1,1
2,8x8-base,10,4,down,False,0.0,0,1,1,1,2
2,8x8-base,10,5,left,False,0.0,0,1,2,1,1
2,8x8-base,10,6,up,False,0.0,0,1,1,1,2
2,8x8-base,10,7,left,False,0.0,0,1,2,0,2
2,8x8-base,10,8,down,False,0.0,0,0,2,0,1
2,8x8-base,10,9,up,True,0.0,0,0,1,0,0
2,8x8-base,11,1,up,False,0.0,0,0,2,0,3
2,8x8-base,11,2,left,False,0.0,0,0,3,0,3
2,8x8-base,11,3,right,False,0.0,0,0,3,0,4
