ProblemId,Map,Episode,Iteration,Action,Done,Reward,CumulativeReward,PrevLocationX,PrevLocationY,NewLocationX,NewLocationY
0,8x8-base,1,1,right,False,0.0,0,0,0,0,1
0,8x8-base,1,2,up,False,0.0,0,0,1,0,1
0,8x8-base,1,3,up,False,0.0,0,0,1,0,0
0,8x8-base,1,4,up,False,0.0,0,0,0,0,0
0,8x8-base,1,5,down,False,0.0,0,0,0,0,0
0,8x8-base,1,6,right,False,0.0,0,0,0,0,0
0,8x8-base,1,7,up,False,0.0,0,0,0,0,0
0,8x8-base,1,8,down,False,0.0,0,0,0,0,0
0,8x8-base,1,9,up,False,0.0,0,0,0,0,0
0,8x8-base,1,10,right,False,0.0,0,0,0,0,0
0,8x8-base,1,11,up,False,0.0,0,0,0,0,1
0,8x8-base,1,12,up,False,0.0,0,0,1,0,1
0,8x8-base,1,13,down,False,0.0,0,0,1,0,2
0,8x8-base,1,14,left,False,0.0,0,0,2,0,2
0,8x8-base,1,15,down,False,0.0,0,0,2,0,3
0,8x8-base,1,16,left,False,0.0,0,0,3,1,3
0,8x8-base,1,17,right,False,0.0,0,1,3,0,3
0,8x8-base,1,18,down,False,0.0,0,0,3,0,2
0,8x8-base,1,19,up,False,0.0,0,0,2,0,1
0,8x8-base,1,20,down,False,0.0,0,0,1,1,1
0,8x8-base,1,21,down,False,0.0,0,1,1,1,2
0,8x8-base,1,22,right,False,0.0,0,1,2,0,2
0,8x8-base,1,23,up,False,0.0,0,0,2,0,1
0,8x8-base,1,24,right,False,0.0,0,0,1,1,1
0,8x8-base,1,25,down,False,0.0,0,1,1,1,0
0,8x8-base,1,26,left,False,0.0,0,1,0,0,0
0,8x8-base,1,27,down,False,0.0,0,0,0,0,1
0,8x8-base,1,28,down,False,0.0,0,0,1,0,2
0,8x8-base,1,29,up,False,0.0,0,0,2,0,3
0,8x8-base,1,30,right,False,0.0,0,0,3,1,3
0,8x8-base,1,31,right,False,0.0,0,1,3,1,4
