ProblemId,Map,Episode,Iteration,Action,Done,Reward,CumulativeReward,PrevLocationX,PrevLocationY,NewLocationX,NewLocationY
3,4x4-base,1,1,down,True,0.0,0,0,3,1,3
3,4x4-base,2,1,right,True,0.0,0,0,3,1,3
3,4x4-base,3,1,right,False,0.0,0,0,3,0,3
3,4x4-base,3,2,up,False,0.0,0,0,3,0,2
3,4x4-base,3,3,down,False,0.0,0,0,2,0,3
3,4x4-base,3,4,right,False,0.0,0,0,3,0,3
3,4x4-base,3,5,right,False,0.0,0,0,3,0,3
3,4x4-base,3,6,down,False,0.0,0,0,3,0,2
3,4x4-base,3,7,right,False,0.0,0,0,2,0,2
3,4x4-base,3,8,right,False,0.0,0,0,2,1,2
3,4x4-base,3,9,up,True,0.0,0,1,2,1,3
3,4x4-base,4,1,up,False,0.0,0,0,3,0,3
3,4x4-base,4,2,up,False,0.0,0,0,3,0,3
3,4x4-base,4,3,up,False,0.0,0,0,3,0,2
3,4x4-base,4,4,right,False,0.0,0,0,2,1,2
3,4x4-base,4,5,down,True,0.0,0,1,2,1,3
3,4x4-base,5,1,up,False,0.0,0,0,3,0,2
3,4x4-base,5,2,left,False,0.0,0,0,2,0,1
3,4x4-base,5,3,down,False,0.0,0,0,1,0,0
3,4x4-base,5,4,right,False,0.0,0,0,0,0,1
3,4x4-base,5,5,right,True,0.0,0,0,1,1,1
3,4x4-base,6,1,right,False,0.0,0,0,3,0,3
3,4x4-base,6,2,down,True,0.0,0,0,3,1,3
3,4x4-base,7,1,down,False,0.0,0,0,3,0,2
3,4x4-base,7,2,left,False,0.0,0,0,2,0,2
3,4x4-base,7,3,down,False,0.0,0,0,2,0,3
3,4x4-base,7,4,left,False,0.0,0,0,3,0,3
3,4x4-base,7,5,down,False,0.0,0,0,3,0,3
3,4x4-base,7,6,down,False,0.0,0,0,3,0,2
3,4x4-base,7,7,right,False,0.0,0,0,2,1,2
3,4x4-base,7,8,right,False,0.0,0,1,2,0,2
3,4x4-base,7,9,right,False,0.0,0,0,2,0,2
3,4x4-base,7,10,up,False,0.0,0,0,2,0,3
3,4x4-base,7,11,down,True,0.0,0,0,3,1,3
3,4x4-base,8,1,down,True,0.0,0,0,3,1,3
3,4x4-base,9,1,down,False,0.0,0,0,3,0,2
3,4x4-base,9,2,down,False,0.0,0,0,2,0,1
3,4x4-base,9,3,up,False,0.0,0,0,1,0,1
3,4x4-base,9,4,left,False,0.0,0,0,1,0,1
3,4x4-base,9,5,up,False,0.0,0,0,1,0,0
3,4x4-base,9,6,up,False,0.0,0,0,0,0,1
3,4x4-base,9,7,down,False,0.0,0,0,1,0,2
3,4x4-base,9,8,down,False,0.0,0,0,2,0,1
3,4x4-base,9,9,right,False,0.0,0,0,1,0,2
3,4x4-base,9,10,right,False,0.0,0,0,2,0,3
3,4x4-base,9,11,down,False,0.0,0,0,3,0,2
3,4x4-base,9,12,left,False,0.0,0,0,2,1,2
3,4x4-base,9,13,right,False,0.0,0,1,2,2,2
3,4x4-base,9,14,right,True,0.0,0,2,2,2,3
3,4x4-base,10,1,up,False,0.0,0,0,3,0,3
3,4x4-base,10,2,left,False,0.0,0,0,3,0,2
3,4x4-base,10,3,left,False,0.0,0,0,2,0,1
3,4x4-base,10,4,up,False,0.0,0,0,1,0,1
3,4x4-base,10,5,down,False,0.0,0,0,1,0,0
3,4x4-base,10,6,up,False,0.0,0,0,0,0,0
3,4x4-base,10,7,down,False,0.0,0,0,0,0,0
3,4x4-base,10,8,right,False,0.0,0,0,0,0,0
3,4x4-base,10,9,up,False,0.0,0,0,0,0,1
3,4x4-base,10,10,up,False,0.0,0,0,1,0,1
3,4x4-base,10,11,left,False,0.0,0,0,1,0,0
3,4x4-base,10,12,left,False,0.0,0,0,0,0,0
