ProblemId,Map,Episode,Iteration,Action,Done,Reward,CumulativeReward,PrevLocationX,PrevLocationY,NewLocationX,NewLocationY
5,8x8-base,1,1,down,False,0.0,0,0,5,0,6
5,8x8-base,1,2,up,False,0.0,0,0,6,0,7
5,8x8-base,1,3,left,False,0.0,0,0,7,1,7
5,8x8-base,1,4,right,False,0.0,0,1,7,0,7
5,8x8-base,1,5,down,False,0.0,0,0,7,0,6
5,8x8-base,1,6,down,False,0.0,0,0,6,1,6
5,8x8-base,1,7,down,False,0.0,0,1,6,1,7
5,8x8-base,1,8,up,False,0.0,0,1,7,1,6
5,8x8-base,1,9,down,False,0.0,0,1,6,2,6
5,8x8-base,1,10,right,False,0.0,0,2,6,3,6
5,8x8-base,1,11,down,True,0.0,0,3,6,3,5
5,8x8-base,2,1,down,False,0.0,0,0,5,0,6
5,8x8-base,2,2,down,False,0.0,0,0,6,0,5
5,8x8-base,2,3,right,False,0.0,0,0,5,0,6
5,8x8-base,2,4,down,False,0.0,0,0,6,1,6
5,8x8-base,2,5,left,False,0.0,0,1,6,1,5
5,8x8-base,2,6,left,False,0.0,0,1,5,0,5
5,8x8-base,2,7,left,False,0.0,0,0,5,0,4
5,8x8-base,2,8,up,False,0.0,0,0,4,0,4
5,8x8-base,2,9,down,False,0.0,0,0,4,0,3
5,8x8-base,2,10,right,False,0.0,0,0,3,0,3
5,8x8-base,2,11,right,False,0.0,0,0,3,1,3
5,8x8-base,2,12,left,False,0.0,0,1,3,0,3
5,8x8-base,2,13,down,False,0.0,0,0,3,1,3
5,8x8-base,2,14,right,False,0.0,0,1,3,0,3
5,8x8-base,2,15,left,False,0.0,0,0,3,0,2
5,8x8-base,2,16,up,False,0.0,0,0,2,0,3
5,8x8-base,2,17,right,False,0.0,0,0,3,1,3
5,8x8-base,2,18,up,False,0.0,0,1,3,1,4
5,8x8-base,2,19,down,False,0.0,0,1,4,1,5
5,8x8-base,2,20,up,False,0.0,0,1,5,1,4
5,8x8-base,2,21,down,False,0.0,0,1,4,1,3
5,8x8-base,2,22,down,False,0.0,0,1,3,1,4
5,8x8-base,2,23,left,False,0.0,0,1,4,0,4
5,8x8-base,2,24,left,False,0.0,0,0,4,0,4
5,8x8-base,2,25,down,False,0.0,0,0,4,1,4
5,8x8-base,2,26,up,False,0.0,0,1,4,0,4
5,8x8-base,2,27,up,False,0.0,0,0,4,0,3
5,8x8-base,2,28,right,False,0.0,0,0,3,1,3
5,8x8-base,2,29,up,False,0.0,0,1,3,1,4
5,8x8-base,2,30,up,False,0.0,0,1,4,1,3
5,8x8-base,2,31,left,True,0.0,0,1,3,2,3
5,8x8-base,3,1,left,False,0.0,0,0,5,0,5
5,8x8-base,3,2,down,False,0.0,0,0,5,0,4
5,8x8-base,3,3,down,False,0.0,0,0,4,0,5
5,8x8-base,3,4,left,False,0.0,0,0,5,0,4
5,8x8-base,3,5,down,False,0.0,0,0,4,0,3
5,8x8-base,3,6,up,False,0.0,0,0,3,0,3
5,8x8-base,3,7,left,False,0.0,0,0,3,1,3
5,8x8-base,3,8,left,False,0.0,0,1,3,1,2
5,8x8-base,3,9,left,False,0.0,0,1,2,2,2
5,8x8-base,3,10,up,True,0.0,0,2,2,2,3
5,8x8-base,4,1,left,False,0.0,0,0,5,0,5
5,8x8-base,4,2,up,False,0.0,0,0,5,0,6
5,8x8-base,4,3,up,False,0.0,0,0,6,0,7
5,8x8-base,4,4,left,False,0.0,0,0,7,0,7
5,8x8-base,4,5,down,False,0.0,0,0,7,0,7
5,8x8-base,4,6,right,False,0.0,0,0,7,1,7
5,8x8-base,4,7,up,False,0.0,0,1,7,1,7
5,8x8-base,4,8,right,False,0.0,0,1,7,0,7
5,8x8-base,4,9,left,False,0.0,0,0,7,0,7
5,8x8-base,4,10,left,False,0.0,0,0,7,0,7
5,8x8-base,4,11,down,False,0.0,0,0,7,1,7
5,8x8-base,4,12,up,False,0.0,0,1,7,1,7
5,8x8-base,4,13,down,False,0.0,0,1,7,1,6
5,8x8-base,4,14,left,False,0.0,0,1,6,2,6
5,8x8-base,4,15,left,False,0.0,0,2,6,2,5
5,8x8-base,4,16,left,False,0.0,0,2,5,1,5
5,8x8-base,4,17,up,False,0.0,0,1,5,0,5
5,8x8-base,4,18,down,False,0.0,0,0,5,0,6
5,8x8-base,4,19,down,False,0.0,0,0,6,0,7
5,8x8-base,4,20,right,False,0.0,0,0,7,0,7
5,8x8-base,4,21,down,False,0.0,0,0,7,1,7
5,8x8-base,4,22,left,False,0.0,0,1,7,0,7
5,8x8-base,4,23,right,False,0.0,0,0,7,0,7
5,8x8-base,4,24,left,False,0.0,0,0,7,0,6
5,8x8-base,4,25,left,False,0.0,0,0,6,1,6
5,8x8-base,4,26,down,False,0.0,0,1,6,1,5
5,8x8-base,4,27,right,False,0.0,0,1,5,2,5
5,8x8-base,4,28,left,True,0.0,0,2,5,3,5
5,8x8-base,5,1,left,False,0.0,0,0,5,0,5
5,8x8-base,5,2,down,False,0.0,0,0,5,0,4
5,8x8-base,5,3,down,False,0.0,0,0,4,0,5
5,8x8-base,5,4,up,False,0.0,0,0,5,0,5
5,8x8-base,5,5,down,False,0.0,0,0,5,1,5
5,8x8-base,5,6,left,False,0.0,0,1,5,1,4
5,8x8-base,5,7,up,False,0.0,0,1,4,1,5
5,8x8-base,5,8,up,False,0.0,0,1,5,1,4
5,8x8-base,5,9,up,False,0.0,0,1,4,1,3
5,8x8-base,5,10,down,False,0.0,0,1,3,1,2
5,8x8-base,5,11,right,False,0.0,0,1,2,1,3
5,8x8-base,5,12,up,False,0.0,0,1,3,1,4
5,8x8-base,5,13,left,False,0.0,0,1,4,0,4
5,8x8-base,5,14,down,False,0.0,0,0,4,0,3
5,8x8-base,5,15,right,False,0.0,0,0,3,1,3
5,8x8-base,5,16,right,False,0.0,0,1,3,0,3
5,8x8-base,5,17,down,False,0.0,0,0,3,1,3
5,8x8-base,5,18,down,True,0.0,0,1,3,2,3
5,8x8-base,6,1,right,False,0.0,0,0,5,1,5
5,8x8-base,6,2,left,False,0.0,0,1,5,1,4
5,8x8-base,6,3,right,False,0.0,0,1,4,2,4
5,8x8-base,6,4,down,False,0.0,0,2,4,2,5
5,8x8-base,6,5,up,False,0.0,0,2,5,2,4
5,8x8-base,6,6,left,False,0.0,0,2,4,1,4
5,8x8-base,6,7,right,False,0.0,0,1,4,0,4
5,8x8-base,6,8,left,False,0.0,0,0,4,0,4
5,8x8-base,6,9,down,False,0.0,0,0,4,1,4
5,8x8-base,6,10,right,False,0.0,0,1,4,2,4
5,8x8-base,6,11,right,False,0.0,0,2,4,1,4
5,8x8-base,6,12,right,False,0.0,0,1,4,2,4
5,8x8-base,6,13,up,False,0.0,0,2,4,1,4
5,8x8-base,6,14,right,False,0.0,0,1,4,2,4
5,8x8-base,6,15,left,False,0.0,0,2,4,1,4
5,8x8-base,6,16,left,False,0.0,0,1,4,0,4
5,8x8-base,6,17,up,False,0.0,0,0,4,0,4
5,8x8-base,6,18,right,False,0.0,0,0,4,0,5
5,8x8-base,6,19,down,False,0.0,0,0,5,0,4
5,8x8-base,6,20,right,False,0.0,0,0,4,1,4
5,8x8-base,6,21,up,False,0.0,0,1,4,1,5
5,8x8-base,6,22,up,False,0.0,0,1,5,0,5
5,8x8-base,6,23,up,False,0.0,0,0,5,0,4
5,8x8-base,6,24,right,False,0.0,0,0,4,0,4
5,8x8-base,6,25,down,False,0.0,0,0,4,0,3
5,8x8-base,6,26,down,False,0.0,0,0,3,0,2
5,8x8-base,6,27,down,False,0.0,0,0,2,0,1
5,8x8-base,6,28,right,False,0.0,0,0,1,0,1
5,8x8-base,6,29,right,False,0.0,0,0,1,0,1
5,8x8-base,6,30,right,False,0.0,0,0,1,0,2
5,8x8-base,6,31,up,False,0.0,0,0,2,0,3
5,8x8-base,6,32,up,False,0.0,0,0,3,0,4
5,8x8-base,6,33,right,False,0.0,0,0,4,0,5
5,8x8-base,6,34,down,False,0.0,0,0,5,1,5
5,8x8-base,6,35,up,False,0.0,0,1,5,1,4
5,8x8-base,6,36,down,False,0.0,0,1,4,1,5
5,8x8-base,6,37,right,False,0.0,0,1,5,2,5
5,8x8-base,6,38,up,False,0.0,0,2,5,2,6
5,8x8-base,6,39,left,False,0.0,0,2,6,1,6
5,8x8-base,6,40,right,False,0.0,0,1,6,2,6
5,8x8-base,6,41,left,False,0.0,0,2,6,2,5
5,8x8-base,6,42,up,False,0.0,0,2,5,1,5
5,8x8-base,6,43,down,False,0.0,0,1,5,1,6
5,8x8-base,6,44,up,False,0.0,0,1,6,1,7
5,8x8-base,6,45,left,False,0.0,0,1,7,1,6
5,8x8-base,6,46,left,False,0.0,0,1,6,2,6
5,8x8-base,6,47,up,False,0.0,0,2,6,2,5
5,8x8-base,6,48,right,False,0.0,0,2,5,1,5
5,8x8-base,6,49,left,False,0.0,0,1,5,0,5
5,8x8-base,6,50,right,False,0.0,0,0,5,1,5
5,8x8-base,6,51,down,False,0.0,0,1,5,1,6
5,8x8-base,6,52,up,False,0.0,0,1,6,1,5
5,8x8-base,6,53,right,False,0.0,0,1,5,0,5
5,8x8-base,6,54,left,False,0.0,0,0,5,0,4
