ProblemId,Map,Episode,Iteration,Action,Done,Reward,CumulativeReward,PrevLocationX,PrevLocationY,NewLocationX,NewLocationY
2,4x4-base,1,1,down,False,0,0,2,0,2,1
2,4x4-base,1,2,down,False,0,0,2,1,2,2
2,4x4-base,1,3,left,False,0,0,2,2,1,2
2,4x4-base,1,4,left,False,0,0,1,2,0,2
2,4x4-base,1,5,down,True,1,1,0,2,0,3
2,4x4-base,2,1,down,False,0,1,2,0,2,1
2,4x4-base,2,2,down,False,0,1,2,1,2,2
2,4x4-base,2,3,left,False,0,1,2,2,1,2
2,4x4-base,2,4,left,False,0,1,1,2,0,2
2,4x4-base,2,5,down,True,1,2,0,2,0,3
2,4x4-base,3,1,down,False,0,2,2,0,2,1
2,4x4-base,3,2,down,False,0,2,2,1,2,2
2,4x4-base,3,3,left,False,0,2,2,2,1,2
2,4x4-base,3,4,left,False,0,2,1,2,0,2
2,4x4-base,3,5,down,True,1,3,0,2,0,3
2,4x4-base,4,1,down,False,0,3,2,0,2,1
2,4x4-base,4,2,down,False,0,3,2,1,2,2
2,4x4-base,4,3,left,False,0,3,2,2,1,2
2,4x4-base,4,4,left,False,0,3,1,2,0,2
2,4x4-base,4,5,down,True,1,4,0,2,0,3
2,4x4-base,5,1,down,False,0,4,2,0,2,1
2,4x4-base,5,2,down,False,0,4,2,1,2,2
2,4x4-base,5,3,left,False,0,4,2,2,1,2
2,4x4-base,5,4,left,False,0,4,1,2,0,2
2,4x4-base,5,5,down,True,1,5,0,2,0,3
2,4x4-base,6,1,down,False,0,5,2,0,2,1
2,4x4-base,6,2,down,False,0,5,2,1,2,2
2,4x4-base,6,3,left,False,0,5,2,2,1,2
2,4x4-base,6,4,left,False,0,5,1,2,0,2
2,4x4-base,6,5,down,True,1,6,0,2,0,3
2,4x4-base,7,1,down,False,0,6,2,0,2,1
2,4x4-base,7,2,down,False,0,6,2,1,2,2
2,4x4-base,7,3,left,False,0,6,2,2,1,2
2,4x4-base,7,4,left,False,0,6,1,2,0,2
2,4x4-base,7,5,down,True,1,7,0,2,0,3
2,4x4-base,8,1,down,False,0,7,2,0,2,1
2,4x4-base,8,2,down,False,0,7,2,1,2,2
2,4x4-base,8,3,left,False,0,7,2,2,1,2
2,4x4-base,8,4,left,False,0,7,1,2,0,2
2,4x4-base,8,5,down,True,1,8,0,2,0,3
2,4x4-base,9,1,down,False,0,8,2,0,2,1
2,4x4-base,9,2,down,False,0,8,2,1,2,2
2,4x4-base,9,3,left,False,0,8,2,2,1,2
2,4x4-base,9,4,left,False,0,8,1,2,0,2
2,4x4-base,9,5,down,True,1,9,0,2,0,3
2,4x4-base,10,1,down,False,0,9,2,0,2,1
2,4x4-base,10,2,down,False,0,9,2,1,2,2
2,4x4-base,10,3,left,False,0,9,2,2,1,2
2,4x4-base,10,4,left,False,0,9,1,2,0,2
2,4x4-base,10,5,down,True,1,10,0,2,0,3
2,4x4-base,11,1,down,False,0,10,2,0,2,1
2,4x4-base,11,2,down,False,0,10,2,1,2,2
2,4x4-base,11,3,left,False,0,10,2,2,1,2
2,4x4-base,11,4,left,False,0,10,1,2,0,2
2,4x4-base,11,5,down,True,1,11,0,2,0,3
2,4x4-base,12,1,down,False,0,11,2,0,2,1
2,4x4-base,12,2,down,False,0,11,2,1,2,2
2,4x4-base,12,3,left,False,0,11,2,2,1,2
2,4x4-base,12,4,left,False,0,11,1,2,0,2
2,4x4-base,12,5,down,True,1,12,0,2,0,3
2,4x4-base,13,1,down,False,0,12,2,0,2,1
2,4x4-base,13,2,down,False,0,12,2,1,2,2
2,4x4-base,13,3,left,False,0,12,2,2,1,2
2,4x4-base,13,4,left,False,0,12,1,2,0,2
2,4x4-base,13,5,down,True,1,13,0,2,0,3
2,4x4-base,14,1,down,False,0,13,2,0,2,1
2,4x4-base,14,2,down,False,0,13,2,1,2,2
2,4x4-base,14,3,left,False,0,13,2,2,1,2
2,4x4-base,14,4,left,False,0,13,1,2,0,2
2,4x4-base,14,5,down,True,1,14,0,2,0,3
2,4x4-base,15,1,down,False,0,14,2,0,2,1
2,4x4-base,15,2,down,False,0,14,2,1,2,2
2,4x4-base,15,3,left,False,0,14,2,2,1,2
2,4x4-base,15,4,left,False,0,14,1,2,0,2
2,4x4-base,15,5,down,True,1,15,0,2,0,3
2,4x4-base,16,1,down,False,0,15,2,0,2,1
2,4x4-base,16,2,down,False,0,15,2,1,2,2
2,4x4-base,16,3,left,False,0,15,2,2,1,2
2,4x4-base,16,4,left,False,0,15,1,2,0,2
2,4x4-base,16,5,down,True,1,16,0,2,0,3
2,4x4-base,17,1,down,False,0,16,2,0,2,1
2,4x4-base,17,2,down,False,0,16,2,1,2,2
2,4x4-base,17,3,left,False,0,16,2,2,1,2
2,4x4-base,17,4,left,False,0,16,1,2,0,2
2,4x4-base,17,5,down,True,1,17,0,2,0,3
2,4x4-base,18,1,down,False,0,17,2,0,2,1
2,4x4-base,18,2,down,False,0,17,2,1,2,2
2,4x4-base,18,3,left,False,0,17,2,2,1,2
2,4x4-base,18,4,left,False,0,17,1,2,0,2
2,4x4-base,18,5,down,True,1,18,0,2,0,3
2,4x4-base,19,1,down,False,0,18,2,0,2,1
2,4x4-base,19,2,down,False,0,18,2,1,2,2
2,4x4-base,19,3,left,False,0,18,2,2,1,2
2,4x4-base,19,4,left,False,0,18,1,2,0,2
2,4x4-base,19,5,down,True,1,19,0,2,0,3
2,4x4-base,20,1,down,False,0,19,2,0,2,1
2,4x4-base,20,2,down,False,0,19,2,1,2,2
2,4x4-base,20,3,left,False,0,19,2,2,1,2
2,4x4-base,20,4,left,False,0,19,1,2,0,2
2,4x4-base,20,5,down,True,1,20,0,2,0,3
2,4x4-base,21,1,down,False,0,20,2,0,2,1
2,4x4-base,21,2,down,False,0,20,2,1,2,2
2,4x4-base,21,3,left,False,0,20,2,2,1,2
2,4x4-base,21,4,left,False,0,20,1,2,0,2
2,4x4-base,21,5,down,True,1,21,0,2,0,3
2,4x4-base,22,1,down,False,0,21,2,0,2,1
2,4x4-base,22,2,down,False,0,21,2,1,2,2
2,4x4-base,22,3,left,False,0,21,2,2,1,2
2,4x4-base,22,4,left,False,0,21,1,2,0,2
2,4x4-base,22,5,down,True,1,22,0,2,0,3
2,4x4-base,23,1,down,False,0,22,2,0,2,1
2,4x4-base,23,2,down,False,0,22,2,1,2,2
2,4x4-base,23,3,left,False,0,22,2,2,1,2
