ProblemId,Map,Episode,Iteration,Action,Done,Reward,CumulativeReward,PrevLocationX,PrevLocationY,NewLocationX,NewLocationY
1,8x8-base,1,1,left,True,0.0,0,0,1,0,0
1,8x8-base,2,1,right,False,0.0,0,0,1,0,2
1,8x8-base,2,2,left,False,0.0,0,0,2,0,2
1,8x8-base,2,3,down,False,0.0,0,0,2,0,3
1,8x8-base,2,4,right,False,0.0,0,0,3,1,3
1,8x8-base,2,5,down,False,0.0,0,1,3,1,4
1,8x8-base,2,6,right,False,0.0,0,1,4,0,4
1,8x8-base,2,7,right,False,0.0,0,0,4,0,4
1,8x8-base,2,8,left,False,0.0,0,0,4,0,3
1,8x8-base,2,9,right,False,0.0,0,0,3,0,3
1,8x8-base,2,10,right,False,0.0,0,0,3,0,3
1,8x8-base,2,11,left,False,0.0,0,0,3,1,3
1,8x8-base,2,12,left,False,0.0,0,1,3,0,3
1,8x8-base,2,13,down,False,0.0,0,0,3,0,2
1,8x8-base,2,14,up,False,0.0,0,0,2,0,3
1,8x8-base,2,15,right,False,0.0,0,0,3,1,3
1,8x8-base,2,16,left,False,0.0,0,1,3,1,2
1,8x8-base,2,17,up,False,0.0,0,1,2,1,1
1,8x8-base,2,18,down,False,0.0,0,1,1,1,0
1,8x8-base,2,19,down,False,0.0,0,1,0,1,1
1,8x8-base,2,20,up,False,0.0,0,1,1,1,2
1,8x8-base,2,21,left,False,0.0,0,1,2,1,1
1,8x8-base,2,22,down,False,0.0,0,1,1,1,2
1,8x8-base,2,23,right,False,0.0,0,1,2,0,2
1,8x8-base,2,24,up,False,0.0,0,0,2,0,1
1,8x8-base,2,25,left,True,0.0,0,0,1,0,0
1,8x8-base,3,1,right,False,0.0,0,0,1,1,1
1,8x8-base,3,2,down,False,0.0,0,1,1,1,2
1,8x8-base,3,3,down,False,0.0,0,1,2,2,2
1,8x8-base,3,4,left,False,0.0,0,2,2,3,2
1,8x8-base,3,5,right,False,0.0,0,3,2,2,2
1,8x8-base,3,6,right,False,0.0,0,2,2,1,2
1,8x8-base,3,7,right,False,0.0,0,1,2,0,2
1,8x8-base,3,8,up,False,0.0,0,0,2,0,1
1,8x8-base,3,9,right,False,0.0,0,0,1,0,2
1,8x8-base,3,10,down,False,0.0,0,0,2,0,3
1,8x8-base,3,11,right,False,0.0,0,0,3,1,3
1,8x8-base,3,12,up,False,0.0,0,1,3,1,4
1,8x8-base,3,13,down,False,0.0,0,1,4,1,3
1,8x8-base,3,14,right,True,0.0,0,1,3,2,3
1,8x8-base,4,1,down,False,0.0,0,0,1,0,2
1,8x8-base,4,2,left,False,0.0,0,0,2,0,2
1,8x8-base,4,3,up,False,0.0,0,0,2,0,1
1,8x8-base,4,4,left,True,0.0,0,0,1,0,0
1,8x8-base,5,1,up,False,0.0,0,0,1,0,1
1,8x8-base,5,2,left,True,0.0,0,0,1,0,0
1,8x8-base,6,1,right,False,0.0,0,0,1,1,1
1,8x8-base,6,2,up,False,0.0,0,1,1,0,1
1,8x8-base,6,3,left,True,0.0,0,0,1,0,0
1,8x8-base,7,1,left,False,0.0,0,0,1,1,1
1,8x8-base,7,2,up,False,0.0,0,1,1,1,2
1,8x8-base,7,3,down,False,0.0,0,1,2,1,3
1,8x8-base,7,4,up,False,0.0,0,1,3,1,4
1,8x8-base,7,5,down,False,0.0,0,1,4,2,4
1,8x8-base,7,6,up,True,0.0,0,2,4,2,3
1,8x8-base,8,1,left,False,0.0,0,0,1,1,1
1,8x8-base,8,2,down,False,0.0,0,1,1,1,2
1,8x8-base,8,3,down,False,0.0,0,1,2,1,3
1,8x8-base,8,4,up,False,0.0,0,1,3,0,3
1,8x8-base,8,5,right,False,0.0,0,0,3,0,4
1,8x8-base,8,6,down,False,0.0,0,0,4,1,4
1,8x8-base,8,7,left,False,0.0,0,1,4,1,3
1,8x8-base,8,8,up,False,0.0,0,1,3,1,4
1,8x8-base,8,9,right,False,0.0,0,1,4,0,4
1,8x8-base,8,10,down,False,0.0,0,0,4,0,3
1,8x8-base,8,11,right,False,0.0,0,0,3,1,3
1,8x8-base,8,12,down,True,0.0,0,1,3,2,3
1,8x8-base,9,1,left,True,0.0,0,0,1,0,0
1,8x8-base,10,1,right,False,0.0,0,0,1,1,1
1,8x8-base,10,2,right,False,0.0,0,1,1,1,2
1,8x8-base,10,3,left,False,0.0,0,1,2,2,2
1,8x8-base,10,4,left,False,0.0,0,2,2,3,2
1,8x8-base,10,5,right,False,0.0,0,3,2,4,2
1,8x8-base,10,6,left,False,0.0,0,4,2,3,2
1,8x8-base,10,7,right,False,0.0,0,3,2,4,2
1,8x8-base,10,8,left,True,0.0,0,4,2,5,2
1,8x8-base,11,1,right,False,0.0,0,0,1,0,2
1,8x8-base,11,2,down,False,0.0,0,0,2,0,3
1,8x8-base,11,3,right,False,0.0,0,0,3,0,3
1,8x8-base,11,4,right,False,0.0,0,0,3,0,4
1,8x8-base,11,5,right,False,0.0,0,0,4,1,4
1,8x8-base,11,6,down,False,0.0,0,1,4,1,5
1,8x8-base,11,7,right,True,0.0,0,1,5,0,5
1,8x8-base,12,1,down,False,0.0,0,0,1,1,1
1,8x8-base,12,2,left,False,0.0,0,1,1,0,1
1,8x8-base,12,3,left,False,0.0,0,0,1,1,1
1,8x8-base,12,4,down,False,0.0,0,1,1,2,1
1,8x8-base,12,5,left,False,0.0,0,2,1,3,1
1,8x8-base,12,6,up,False,0.0,0,3,1,3,0
1,8x8-base,12,7,up,False,0.0,0,3,0,3,1
1,8x8-base,12,8,down,False,0.0,0,3,1,3,2
1,8x8-base,12,9,left,False,0.0,0,3,2,3,1
1,8x8-base,12,10,left,False,0.0,0,3,1,2,1
1,8x8-base,12,11,up,False,0.0,0,2,1,2,0
1,8x8-base,12,12,left,False,0.0,0,2,0,1,0
1,8x8-base,12,13,down,False,0.0,0,1,0,1,1
1,8x8-base,12,14,left,False,0.0,0,1,1,0,1
1,8x8-base,12,15,up,False,0.0,0,0,1,0,2
1,8x8-base,12,16,down,False,0.0,0,0,2,0,1
1,8x8-base,12,17,up,True,0.0,0,0,1,0,0
1,8x8-base,13,1,down,False,0.0,0,0,1,0,2
1,8x8-base,13,2,down,False,0.0,0,0,2,0,1
1,8x8-base,13,3,up,True,0.0,0,0,1,0,0
1,8x8-base,14,1,down,False,0.0,0,0,1,1,1
1,8x8-base,14,2,up,False,0.0,0,1,1,0,1
1,8x8-base,14,3,down,False,0.0,0,0,1,0,2
1,8x8-base,14,4,left,False,0.0,0,0,2,0,2
1,8x8-base,14,5,right,False,0.0,0,0,2,1,2
1,8x8-base,14,6,left,False,0.0,0,1,2,2,2
1,8x8-base,14,7,up,True,0.0,0,2,2,2,3
1,8x8-base,15,1,right,False,0.0,0,0,1,0,1
1,8x8-base,15,2,left,False,0.0,0,0,1,0,1
1,8x8-base,15,3,up,True,0.0,0,0,1,0,0
1,8x8-base,16,1,down,False,0.0,0,0,1,1,1
1,8x8-base,16,2,up,False,0.0,0,1,1,1,0
1,8x8-base,16,3,left,False,0.0,0,1,0,1,0
1,8x8-base,16,4,up,False,0.0,0,1,0,1,0
1,8x8-base,16,5,down,False,0.0,0,1,0,1,0
1,8x8-base,16,6,up,False,0.0,0,1,0,1,0
1,8x8-base,16,7,right,False,0.0,0,1,0,1,1
1,8x8-base,16,8,up,False,0.0,0,1,1,1,2
1,8x8-base,16,9,down,False,0.0,0,1,2,2,2
1,8x8-base,16,10,right,True,0.0,0,2,2,2,3
1,8x8-base,17,1,down,True,0.0,0,0,1,0,0
1,8x8-base,18,1,left,False,0.0,0,0,1,0,1
1,8x8-base,18,2,down,True,0.0,0,0,1,0,0
1,8x8-base,19,1,down,False,0.0,0,0,1,1,1
1,8x8-base,19,2,down,False,0.0,0,1,1,1,0
1,8x8-base,19,3,up,False,0.0,0,1,0,1,0
1,8x8-base,19,4,right,True,0.0,0,1,0,0,0
1,8x8-base,20,1,up,True,0.0,0,0,1,0,0
1,8x8-base,21,1,up,True,0.0,0,0,1,0,0
1,8x8-base,22,1,down,True,0.0,0,0,1,0,0
1,8x8-base,23,1,left,False,0.0,0,0,1,0,1
1,8x8-base,23,2,left,False,0.0,0,0,1,0,1
1,8x8-base,23,3,left,False,0.0,0,0,1,0,1
1,8x8-base,23,4,up,True,0.0,0,0,1,0,0
1,8x8-base,24,1,left,True,0.0,0,0,1,0,0
1,8x8-base,25,1,up,False,0.0,0,0,1,0,1
1,8x8-base,25,2,left,False,0.0,0,0,1,1,1
1,8x8-base,25,3,right,False,0.0,0,1,1,0,1
1,8x8-base,25,4,left,True,0.0,0,0,1,0,0
1,8x8-base,26,1,down,False,0.0,0,0,1,1,1
1,8x8-base,26,2,left,False,0.0,0,1,1,0,1
1,8x8-base,26,3,left,False,0.0,0,0,1,1,1
1,8x8-base,26,4,right,False,0.0,0,1,1,0,1
1,8x8-base,26,5,right,False,0.0,0,0,1,0,1
1,8x8-base,26,6,up,False,0.0,0,0,1,0,2
1,8x8-base,26,7,right,False,0.0,0,0,2,0,2
1,8x8-base,26,8,up,False,0.0,0,0,2,0,2
1,8x8-base,26,9,right,False,0.0,0,0,2,0,2
1,8x8-base,26,10,left,False,0.0,0,0,2,0,2
1,8x8-base,26,11,down,False,0.0,0,0,2,0,3
1,8x8-base,26,12,down,False,0.0,0,0,3,1,3
1,8x8-base,26,13,right,False,0.0,0,1,3,1,4
1,8x8-base,26,14,left,False,0.0,0,1,4,0,4
1,8x8-base,26,15,up,False,0.0,0,0,4,0,3
1,8x8-base,26,16,left,False,0.0,0,0,3,1,3
1,8x8-base,26,17,left,False,0.0,0,1,3,0,3
1,8x8-base,26,18,left,False,0.0,0,0,3,0,3
1,8x8-base,26,19,left,False,0.0,0,0,3,0,2
1,8x8-base,26,20,left,False,0.0,0,0,2,0,2
1,8x8-base,26,21,down,False,0.0,0,0,2,0,1
1,8x8-base,26,22,down,False,0.0,0,0,1,1,1
1,8x8-base,26,23,down,False,0.0,0,1,1,2,1
1,8x8-base,26,24,left,False,0.0,0,2,1,2,0
1,8x8-base,26,25,up,False,0.0,0,2,0,1,0
1,8x8-base,26,26,right,False,0.0,0,1,0,1,1
1,8x8-base,26,27,up,False,0.0,0,1,1,1,0
1,8x8-base,26,28,left,False,0.0,0,1,0,1,0
1,8x8-base,26,29,right,False,0.0,0,1,0,2,0
1,8x8-base,26,30,right,False,0.0,0,2,0,2,1
1,8x8-base,26,31,down,False,0.0,0,2,1,2,0
1,8x8-base,26,32,left,False,0.0,0,2,0,1,0
1,8x8-base,26,33,left,False,0.0,0,1,0,2,0
1,8x8-base,26,34,down,False,0.0,0,2,0,3,0
1,8x8-base,26,35,left,False,0.0,0,3,0,3,0
1,8x8-base,26,36,right,False,0.0,0,3,0,4,0
1,8x8-base,26,37,left,False,0.0,0,4,0,3,0
1,8x8-base,26,38,left,False,0.0,0,3,0,2,0
1,8x8-base,26,39,down,False,0.0,0,2,0,3,0
1,8x8-base,26,40,right,False,0.0,0,3,0,3,1
1,8x8-base,26,41,left,False,0.0,0,3,1,4,1
1,8x8-base,26,42,up,False,0.0,0,4,1,4,0
1,8x8-base,26,43,left,False,0.0,0,4,0,5,0
1,8x8-base,26,44,right,False,0.0,0,5,0,4,0
1,8x8-base,26,45,right,False,0.0,0,4,0,5,0
1,8x8-base,26,46,down,False,0.0,0,5,0,5,0
1,8x8-base,26,47,right,False,0.0,0,5,0,6,0
1,8x8-base,26,48,up,True,0.0,0,6,0,6,1
1,8x8-base,27,1,right,False,0.0,0,0,1,0,2
1,8x8-base,27,2,up,False,0.0,0,0,2,0,1
1,8x8-base,27,3,down,False,0.0,0,0,1,0,2
1,8x8-base,27,4,left,False,0.0,0,0,2,0,1
1,8x8-base,27,5,down,False,0.0,0,0,1,1,1
1,8x8-base,27,6,right,False,0.0,0,1,1,2,1
1,8x8-base,27,7,left,False,0.0,0,2,1,2,0
1,8x8-base,27,8,down,False,0.0,0,2,0,2,0
1,8x8-base,27,9,up,False,0.0,0,2,0,2,1
1,8x8-base,27,10,left,False,0.0,0,2,1,2,0
1,8x8-base,27,11,down,False,0.0,0,2,0,2,1
1,8x8-base,27,12,down,False,0.0,0,2,1,3,1
1,8x8-base,27,13,down,False,0.0,0,3,1,3,2
1,8x8-base,27,14,right,False,0.0,0,3,2,4,2
1,8x8-base,27,15,left,True,0.0,0,4,2,5,2
1,8x8-base,28,1,right,False,0.0,0,0,1,1,1
1,8x8-base,28,2,right,False,0.0,0,1,1,0,1
1,8x8-base,28,3,right,False,0.0,0,0,1,0,1
1,8x8-base,28,4,up,False,0.0,0,0,1,0,2
1,8x8-base,28,5,up,False,0.0,0,0,2,0,3
1,8x8-base,28,6,left,False,0.0,0,0,3,1,3
1,8x8-base,28,7,right,False,0.0,0,1,3,1,4
1,8x8-base,28,8,up,False,0.0,0,1,4,1,5
1,8x8-base,28,9,left,True,0.0,0,1,5,0,5
1,8x8-base,29,1,up,False,0.0,0,0,1,0,1
1,8x8-base,29,2,up,False,0.0,0,0,1,0,2
1,8x8-base,29,3,left,False,0.0,0,0,2,1,2
1,8x8-base,29,4,right,False,0.0,0,1,2,1,3
1,8x8-base,29,5,down,False,0.0,0,1,3,1,4
1,8x8-base,29,6,down,False,0.0,0,1,4,1,3
1,8x8-base,29,7,left,True,0.0,0,1,3,2,3
1,8x8-base,30,1,up,False,0.0,0,0,1,0,2
1,8x8-base,30,2,down,False,0.0,0,0,2,1,2
1,8x8-base,30,3,down,False,0.0,0,1,2,1,1
1,8x8-base,30,4,right,False,0.0,0,1,1,0,1
1,8x8-base,30,5,down,False,0.0,0,0,1,1,1
1,8x8-base,30,6,down,False,0.0,0,1,1,1,0
1,8x8-base,30,7,left,False,0.0,0,1,0,1,0
1,8x8-base,30,8,left,False,0.0,0,1,0,2,0
1,8x8-base,30,9,right,False,0.0,0,2,0,3,0
1,8x8-base,30,10,left,False,0.0,0,3,0,2,0
1,8x8-base,30,11,right,False,0.0,0,2,0,1,0
1,8x8-base,30,12,up,True,0.0,0,1,0,0,0
1,8x8-base,31,1,right,False,0.0,0,0,1,0,2
1,8x8-base,31,2,up,False,0.0,0,0,2,0,2
